Ax,Ay,Az,Gx,Gy,Gz
-0.1411133,0.2016602,0.7783203,5.51145,27.29008,-0.6717557
-0.3110352,0.1899414,0.815918,35.17557,-7.091603,-45.8855
-0.1757813,0.3671875,0.8603516,35.82443,-37.84733,-59.16031
-0.2041016,0.2529297,0.7666016,3.625954,0.5267176,-53.96947
-0.1181641,0.1342773,1.206055,-25.36641,8.885496,25.50382
-0.1347656,0.1704102,0.7426758,4.793893,16.45038,-10.38168
-0.2431641,0.2978516,1.009277,19.07634,-30.52672,-27.30534
-0.006835938,0.2495117,0.894043,-5.679389,-4.320611,-39.44275
-0.2705078,0.08447266,0.9375001,-28.64122,-2.977099,-3.305344
-0.1015625,0.1865234,1.000488,-38.54962,4.625954,51.58779
-0.1689453,0.1362305,0.8388672,-3.244275,13.1145,-2.061069
-0.3530273,0.3452148,1.016113,11.05344,-14.9084,-33.16794
-0.1967773,0.2041016,0.8120117,14.53435,-23.08397,-49.57252
-0.2900391,0.1821289,0.9941406,-19.64886,7.358778,-19.9084
-0.1962891,0.07617188,0.8754883,-4.961832,-0.2290076,22.19084
-0.2509766,0.2041016,0.868164,19.39695,14.66412,3.206107
-0.2089844,0.2749023,1.023438,-18.08397,-22.19847,-16.83969
-0.222168,0.3276367,0.7895508,5.167939,-11.27481,-17.43511
-0.2211914,0.2993164,1.016602,-16.9771,13.15267,21.75573
-0.1977539,0.07275391,0.8701172,-15.77863,5.328244,30.9771
-0.1738281,0.28125,0.8735352,10.42748,13.15267,-32.38931
-0.09765625,0.434082,0.9140625,28.05343,-34.17557,-80.59542
-0.09375,0.402832,0.8847656,32.16794,-26.0687,-104.2214
-0.1782227,0.3222656,0.8217773,18.84733,-41.48092,-99.09924
-0.1494141,0.2724609,0.9770508,4.503817,-20.25954,-43.14504
-0.2167969,0.1577148,0.8457031,-4.236641,-15.28244,-70.66412
-0.1953125,0.1889648,1.003906,18.03053,-20.35878,-64.25191
-0.1713867,0.1132813,0.9951172,22.05344,-23.52672,-79.16794
-0.2060547,0.2148438,0.7744141,-0.1679389,-8.893129,-64.0458
-0.2700195,0.2626953,1.062988,-12.51145,0.1603054,-10.87786
-0.1040039,0.1289063,0.9233398,7.564886,9.580153,6.923664
-0.2324219,0.1489258,0.8916016,9.824428,1,-3.717557
-0.2480469,0.1728516,0.9619141,13,-10.73282,-19.80916
-0.1992188,0.1616211,0.8012695,-1.343511,0.5496183,9.59542
-0.1542969,0.265625,0.9692383,-13.78626,18.9771,77.69466
-0.09423828,0.1884766,0.9589844,-7.61832,15.12977,34.65649
-0.2597656,0.2470703,0.9643555,11.36641,5.847328,-17.75573
-0.1381836,0.203125,0.8344727,-2.473282,3.267176,-14.41985
-0.1772461,0.2119141,0.8657228,-25.86259,1.351145,41.58015
-0.2480469,0.2797852,1.07666,-19.19084,5.854962,54.03817
-0.07324219,0.1342773,0.9990234,5.717557,9.946565,25.69466
-0.1982422,0.2211914,0.8867187,-3.40458,-6.854962,-24.8855
-0.2382813,0.2929688,1.060547,23.84733,-3.503817,-69.1832
-0.1899414,0.2631836,0.7226563,1.832061,-14.29771,-50.21374
-0.1958008,0.2788086,1.054199,-8.274809,1.473282,-4.557252
-0.1533203,0.02197266,0.9082031,-18.39695,-7.572519,21.87023
-0.2119141,0.08593751,0.9199219,-5.419847,15.89313,42.29008
-0.09765625,0.2138672,0.9492188,-5.08397,5.732825,58.22901
-0.1899414,0.234375,0.8007813,-37.74046,4.61832,59.31298
-0.1362305,0.07275391,0.9550781,-38.74809,19.35114,73.25191
-0.1845703,0.1435547,0.8793945,-9.068703,1.145038,15.80153
-0.2143555,0.2202148,0.9780273,11.03817,9.938931,-23.03053
-0.1796875,0.2475586,0.8710938,17.30534,-26.90076,-61.61832
-0.2768555,0.1757813,0.8198242,-15.0916,-16.92366,-52.09924
-0.1679688,0.1425781,1.110352,-0.4122138,-9.641221,-9.335877
-0.1328125,0.1020508,0.8408203,1.091603,-2.70229,-7.045802
-0.2451172,0.2182617,1.046387,-7.282443,-4.832061,-28.0458
-0.1079102,0.1547852,0.9418945,5.732825,2.114504,-51.67176
-0.1230469,0.2290039,0.9902344,-8.106871,2.282443,-41.1832
-0.09960938,0.1791992,0.934082,21.27481,-5.687023,-86.60305
-0.04248047,0.2890625,0.9042969,51.35115,-26.72519,-141.374
-0.109375,0.2514648,0.9008789,29.55725,-45.45038,-137.8855
-0.1342773,0.2426758,0.9238281,-1.335878,-9.564885,-78.62595
-0.05664063,0.1137695,0.9951172,2.145038,-2.083969,-33
-0.1411133,0.1420898,0.8666992,4.946565,-3.274809,-56.1832
-0.1767578,0.05566406,0.9545898,7.236641,-9.389313,-38.40458
-0.1679688,0.01953125,0.9902344,-2.603053,0.4580153,-35.41985
-0.1503906,0.1645508,0.8388672,5.450382,13.25191,4.687023
-0.2055664,0.2324219,1.030273,-18.26718,6.053435,4.152672
-0.1523438,0.1010742,0.8769531,-5.450382,-1.770992,27.24427
-0.1928711,0.1616211,0.9306641,20.70992,10.36641,-8.343512
-0.2143555,0.1948242,0.9545898,3.870229,-15.10687,-38.16031
-0.2294922,0.1801758,0.8046875,22.46565,6.946565,-25.68702
-0.2368164,0.1870117,1,-27.67175,11.41221,-8.045801
-0.1933594,0.04638672,0.8984375,-6.70229,-1.580153,-4.671756
-0.2314453,0.09423828,0.9150391,8.091603,-10.27481,-22.53435
-0.1884766,0.1259766,1.023438,23.59542,-20.86259,-27.92366
-0.1899414,0.1889648,0.8461914,15.65649,-13.00763,-33.17557
-0.2568359,0.215332,0.9467773,-10.89313,-14.93893,-26.70229
-0.1479492,0.1679688,0.9238281,-4.175572,3.061069,-14.14504
-0.1894531,0.08105469,0.8569336,0.4198473,-1.068702,-5.564886
-0.2470703,0.2265625,1.009766,10.39695,-7.251908,-41.24427
-0.1577148,0.2304688,0.8105469,4.580153,-3.351145,-39.57252
-0.2104492,0.2128906,0.9628906,-10.43511,11.26718,-16.51908
-0.246582,0.03125,1.035156,6.152672,11.77863,-15.93893
-0.04394531,0.1787109,0.9560546,2.21374,23.20611,-44.77099
-0.07519531,0.2626953,0.8300781,3.648855,-9.38168,-13.24428
-0.3486328,0.06640625,0.9902344,46.38168,-14.35878,-19.45802
-0.456543,0.1518555,0.921875,-11.66412,3.450382,-8.564885
-0.3583984,0.15625,0.8408203,-5.480916,10.22137,17.35878
-0.1899414,0.1894531,0.868164,-2.137405,-4.496183,-4.015267
-0.1220703,0.300293,0.8530273,2.48855,-0.480916,-8.320611
-0.1342773,0.2089844,0.9882813,13.60305,-13.91603,-36.8168
-0.1552734,0.2192383,0.9814453,18.25191,-7.900764,-52.74046
-0.1367188,0.1166992,0.8862305,27.01527,-33.52672,-79.15267
-0.2822266,0.2197266,0.9721681,-7.366412,-44.1832,-91.7252
-0.1733398,0.08398438,0.9677734,6.977099,-6.78626,-78.80916
-0.1933594,0.1240234,0.9057617,18.52672,6.839694,-21.42748
-0.1821289,0.1982422,0.8564453,-4.374046,2.137405,-0.9847328
-0.09326172,0.1977539,0.9633789,-8.305344,11.94656,51.29008
-0.1474609,0.112793,0.7895508,-32.58779,4.160306,62.87786
-0.2285156,0.1132813,0.9726563,2.854962,9.229008,6.091603
-0.359375,0.3012695,0.9697266,31.50382,12.30534,-38.60305
-0.1982422,0.2094727,0.777832,0.3206107,-17.61069,-36.82443
-0.2392578,0.1806641,0.96875,-25.83969,-5.641222,-12.81679
-0.07519531,0.09667969,0.8969727,-17.98473,9.580153,10.09924
-0.2568359,0.03515625,0.8383789,24.03053,6.137404,8.541985
-0.4472656,0.1665039,1.097168,2.465649,-4.175572,-32.98473
-0.3017578,0.1196289,0.7636719,-5.38168,-8.885496,-18.45802
-0.3046875,0.1645508,1.010742,-24.34351,16.36641,-5.442748
-0.1635742,0.07861328,0.8862305,0.7633588,15.38168,2.954198
-0.2973633,0.1328125,0.9267578,27.09924,-6.580153,1.419847
-0.07617188,0.253418,0.840332,33.0458,-14.66412,-34.66412
-0.2958984,0.1132813,0.8139648,-20.80916,-8.488549,-34.22137
-0.1459961,0.02636719,1.081055,0.3053435,-5.198473,18.09924
-0.2104492,0.03515625,0.8203125,-9.137405,-0.8167939,-6.435114
-0.3144531,0.1777344,1.039551,-1.335878,-11.07634,-25.06107
-0.1586914,0.1054688,0.8388672,-3,-4.137404,-12.59542
-0.15625,0.1108398,1.073242,-7.900764,8.725191,16.34351
-0.1601563,-0.02490234,0.8632813,-16.22901,3.396947,48.19847
-0.2099609,0.001464844,0.9887695,1.152672,12.71756,32.73283
-0.1782227,0.1044922,0.9316406,-3.503817,-4.396946,11.20611
-0.2216797,0.08935547,0.8120117,-22.29771,-11.16031,-0.5267176
-0.2490234,0.1049805,1.147461,-6.175572,-17.94656,32.24427
-0.1035156,0.006347656,0.8642578,1.251908,11.51908,32.13741
-0.144043,0.1240234,0.9970703,15.40458,21.58015,6.022901
-0.1552734,0.004882812,0.8520508,-17.58779,12.75572,39.00763
-0.1645508,0.04150391,0.8789063,-26.45038,10.30534,98.70992
-0.1176758,-0.02978516,0.9633789,-59.45802,15.01527,134.771
-0.1586914,0.02734375,0.9238281,-35.38168,11.58015,116.3359
-0.2133789,0.06689453,0.9614258,-15.08397,6.183206,62.07634
-0.1367188,0.1611328,0.9023438,-17.0458,-0.9312977,39.13741
-0.2485352,0.1279297,0.7890625,-12.45038,3.442748,40.57252
-0.1767578,0.1977539,1.032227,-19.12977,2.648855,34.94656
-0.07373047,0.09716797,0.8056641,-19.94657,16.67939,24.1374
-0.2338867,0.1005859,0.8393555,12.80916,25.92366,23.29008
-0.378418,0.265625,1.003418,5.351145,-8.488549,1.167939
-0.2055664,0.140625,0.8129883,-17.9084,-2,-12.73282
-0.2646484,0.1259766,0.8774414,-15.31298,-1.312977,4.458015
-0.2119141,-0.008789062,1.077148,-27.56489,-3.251908,39.10687
-0.2275391,0.03662109,0.7788086,8.328244,12.22901,3.374046
-0.3476563,0.1708984,0.9755859,29.48092,-18.87786,-15.79389
-0.1411133,0.2597656,0.8105469,-3.320611,-7.496183,-30.99237
-0.2709961,0.1279297,0.8144531,-35.55725,-8.931297,-2.900763
-0.265625,0.1445313,1.080078,-35.16794,-6.473282,13.91603
-0.1689453,0.08544922,0.8701172,11.55725,9.152672,8.419847
-0.2084961,0.159668,0.934082,27.35114,4.198473,-24.9084
-0.1767578,0.2358398,0.8789063,12.59542,-22.32825,-19.94657
-0.2695313,0.1459961,0.8388672,-24.58779,2.19084,-20.74809
-0.2583008,0.08056641,1.056152,-1.160305,-9.450381,17.96183
-0.1616211,0.07861328,0.8085938,-10.17557,0.06870229,8.977099
-0.2636719,0.2587891,1.017578,18.39695,12.73282,-34.77099
-0.1782227,0.1948242,0.8183594,-0.03053435,-15.89313,-38.36641
-0.2807617,0.1108398,0.890625,-14.64122,6.740458,-46.63359
-0.06152344,0.03173828,0.9721681,-6.114504,-10.25954,21.62595
-0.293457,-0.1538086,0.8447266,-28.35878,-15.96947,6.045802
-0.3271484,0.0390625,1.03418,31.30534,-6.992366,-13.45038
-0.2094727,0.1611328,0.765625,13.39695,4.625954,-15.57252
-0.2592773,0.1298828,0.9794922,3.778626,21.40458,-15.94656
-0.1474609,0.1171875,0.9194336,20.30534,4.717557,12.73282
-0.3300781,0.1220703,0.8173828,3.335878,2.992366,-3.587786
-0.2202148,0.1508789,0.956543,-13.13741,-25.98473,-21.39695
-0.2260742,0.1318359,0.8413086,-18.9084,-0.4427481,-10.50382
-0.3046875,0.1972656,1.054688,-9.816793,9.862596,30.33588
-0.1279297,0.006347656,0.890625,0.04580153,11.45038,44.41221
-0.3188477,0.08203125,1.007324,16.47328,19.41221,14.80153
-0.2290039,0.2329102,0.8007813,-0.8473283,21.18321,14.80153
-0.3066406,0.1196289,0.7744141,-33.58779,-3.282443,39.8855
-0.2490234,0.1469727,0.9970703,-50,6.137404,95.41222
-0.07763672,-0.078125,1.040527,-58.54962,-0.6030535,98.67939
-0.1943359,-0.1464844,0.9794922,-33.35115,-0.480916,104.8702
-0.2192383,0.02490234,0.9956055,0.1526718,11.12214,72.03053
-0.2265625,0.1640625,0.8657228,-21.58015,6.366412,33.12214
-0.3095703,0.1806641,0.7978516,-22.25191,8.961832,52.50382
-0.2539063,0.2407227,1.084473,-34.69466,0.9465649,29.29771
-0.1552734,-0.02734375,0.8764648,-14.83206,15.90076,58.84732
-0.3041992,0.1162109,0.8803711,7.229008,-0.870229,24.16794
-0.1269531,0.1357422,0.921875,5.534351,-20.9542,-15.32061
-0.3046875,0.1567383,0.7768555,-11.68702,3.305344,-5.259542
-0.3701172,0.1118164,1.024902,-17.53435,-7.862596,19.63359
-0.2441406,0.1049805,0.7807617,-7.496183,15.9542,33.74046
-0.2553711,0.2119141,1.013672,12.74809,-11.61832,-8.519084
-0.1777344,0.1743164,0.8129883,-16.85496,-7.824428,-14.25191
-0.2905273,0.1479492,0.8852539,-17.98473,-1.442748,1.137405
-0.1816406,0.02001953,1.009766,-27.37405,-1.618321,49.74046
-0.2646484,0.05712891,0.8212891,-11.16031,4.778626,33.72519
-0.3325195,0.3066406,1.01709,7.641222,9.068703,-8.083969
-0.2167969,0.1220703,0.8383789,-0.7480916,2.435114,-12.58015
-0.2734375,0.1191406,0.9726563,-12.70229,4.496183,17.51145
-0.1855469,0.01074219,0.9121094,-15.90076,-2.152672,36.0916
-0.199707,0.07568359,0.9204102,-0.09923664,9.664123,14.61069
-0.1865234,0.2006836,0.9082031,18.16794,-16.44275,-5.061068
-0.2905273,0.1445313,0.7822266,-6.580153,-5.099236,-37.35115
-0.2558594,0.08349609,1.117188,-17.15267,-1.465649,-0.0610687
-0.1508789,0.09375,0.8808594,-2.175573,9.610687,33.41221
-0.2861328,0.1791992,0.9438477,10.51145,9.908397,-4.290076
-0.1958008,0.128418,0.8535156,-2.717557,-11.19084,-35.42748
-0.2475586,0.140625,0.9731445,5.984733,4.40458,-0.1068702
-0.1098633,0.01513672,0.9003907,-3.496183,-4.755725,15.05344
-0.1621094,0.07177734,0.8886719,2.709924,13.0229,16.83969
-0.3369141,0.2783203,0.9746093,15.67939,3.610687,-30.83206
-0.2045898,0.1054688,0.8046875,8.251908,-1.366412,-30.49618
-0.2509766,0.07080078,0.9609375,-19.70992,-1.740458,14.12977
-0.1210938,0.05761719,0.8852539,-14.49618,8.435115,38.58015
-0.2158203,0.07714844,0.8295898,-6.992366,5.778626,17.70229
-0.2744141,0.08642578,1.156738,-0.519084,-4.343512,-26.03053
-0.2270508,0.1113281,0.7460938,-3.679389,-5.251908,-15.96947
-0.1938477,0.1508789,1.066895,-17.8855,-4.656488,11.32061
-0.1938477,0.004882812,0.9375001,-23.71756,2.198473,45.61069
-0.1689453,0.03222656,0.9140625,-12.62595,8.145039,35.64885
-0.2490234,0.006835938,1.060059,-0.4961833,-0.3053435,8.740458
-0.1889648,0.09765625,0.8027344,-6.625954,9.236641,23.25954
-0.1533203,0.0703125,1.067871,-10.45802,11.81679,81.87786
-0.01904297,-0.08349609,1.005371,-37.60305,-1.954198,109.6489
-0.07617188,-0.03027344,0.9960938,-11.59542,8.687023,96.83969
-0.1123047,0.08398438,0.9526367,9.664123,23.92366,59.08397
-0.1650391,0.1611328,0.8867187,-8.999999,13.85496,78.12214
-0.2026367,0.1694336,0.8823242,-12.19847,4.984733,42.29771
-0.1884766,0.07958984,1.005859,-29.9771,9.59542,26.59542
-0.1362305,0.1035156,0.9794922,-14.86259,11.00763,65.41222
-0.125,0.1166992,0.8623047,10.38931,17.54198,19.48855
-0.1083984,0.1928711,0.8500977,9.633588,-29.34351,-12.18321
-0.2338867,0.2255859,0.7998047,-4.305344,0.8625955,-25.98473
-0.3339844,0.1865234,1.049805,-20.41222,9.519084,3.374046
-0.1958008,0.05078125,0.862793,-10.24428,3.977099,31.87786
-0.3134766,0.09716797,0.8740234,2.374046,7.984733,11.07634
-0.05175781,0.222168,0.8286134,9.290076,-9.389313,-28.32825
-0.2285156,0.1254883,0.8339844,-7.480916,-10.67176,-16.19084
-0.2392578,0.0703125,1.105957,-13.91603,-9.297709,43.86259
-0.2485352,0.1523438,0.7783203,-11.52672,4.068702,26.20611
-0.2319336,0.25,1.064941,16.34351,6.335878,-10.53435
-0.1235352,0.2241211,0.815918,1.641221,-6.351145,-42.69466
-0.2192383,0.03662109,0.8657228,-29.74809,-14.42748,-11.19847
-0.046875,0.06689453,0.8745117,-0.5038168,-9.847328,40.42748
-0.1655273,0.05761719,0.8544922,-1.290076,12.18321,19.22901
-0.2983398,0.125,1.100586,-8.961832,-6.343512,-25.41985
-0.1855469,0.109375,0.7744141,-13.93893,0.5496183,-17.18321
-0.2568359,0.1137695,1.098633,-16.82443,1.541985,-2.076336
-0.1689453,0.09326172,0.8925781,22.15267,25.29008,16.38168
-0.203125,0.1010742,0.887207,4.778626,2.145038,-25.31298
-0.08300781,0.2822266,0.831543,23.74046,-11.73282,-50.67939
-0.2456055,0.1538086,0.7983398,-12.84733,-14.54198,-34.54962
-0.2763672,0.05175781,1.147461,-17.37405,2.641221,-5.274809
-0.206543,0.09667969,0.7685547,-10.77863,12.77099,6.870229
-0.2563477,0.2758789,1.018555,8.145039,-7.78626,-29.24427
-0.1508789,0.08300781,0.8930664,-16.9542,1.030534,-44.03817
-0.2089844,0.07470703,0.8603516,-4.954198,6.328244,-13.62595
-0.1108398,0.09863281,0.921875,-2.236641,-1.229008,7.38168
-0.2197266,0.07324219,0.7685547,3.931298,0.08396947,-5.801527
-0.2016602,0.1010742,1.119141,-12.81679,-5.442748,-28.31298
-0.215332,0.1206055,0.7807617,-3.167939,-2.198473,-14.22137
-0.2680664,0.1518555,1.001465,-10.94656,3.053435,1.656489
-0.1635742,0.01123047,0.8671875,-21.12214,8.877863,-1.740458
-0.203125,0.0234375,0.8857422,3.534351,18.16794,-20.74809
-0.1123047,0.09570313,1.038086,25.27481,-4.053435,-30.0687
-0.2514648,0.1191406,0.7666016,-0.9694656,-13.9313,-37.47328
-0.2841797,0.1225586,1.039551,-8.061069,8.526717,-47.72519
-0.1757813,-0.02246094,0.9536134,25.48092,13.25954,-49.96947
-0.2412109,-0.01708984,0.9331055,22.9771,-19.39695,-79.80916
-0.06689453,0.1245117,0.9443359,36.54962,-5.21374,-84.50381
-0.2822266,0.1538086,0.8305664,-7.954198,-8.183207,-90.45038
-0.3017578,0.03076172,1.035645,-36.74809,-10.44275,-46.01527
-0.1533203,-0.09960938,0.8706055,15.35114,14.1374,-23.50382
-0.1552734,-0.02294922,0.9995117,31.33588,23.18321,-35.70992
-0.2119141,0.078125,0.8442383,-14.94656,-14.58015,-41.42748
-0.2236328,0.03515625,0.918457,-21.82443,-0.6412214,-39.15267
-0.1020508,-0.000488281,0.9863281,-6.274809,2.832061,-15.10687
-0.1538086,-0.05322266,0.8129883,16.39695,0.5954198,-41.58779
-0.222168,0.03759766,1.059082,23.39695,9.564885,-48.45802
-0.08984375,0.2421875,0.7919922,43.19084,22.47328,-68.38168
-0.1933594,0.06933594,0.8544922,-0.4122138,-14.98473,-29.43511
-0.3032227,-0.03564453,1.070313,-22.72519,-15.19084,1.908397
-0.2060547,0.04296875,0.8129883,28.26718,13.14504,-4.938932
-0.2124023,-0.008789062,0.9560546,18.73282,-4.923664,-20.01527
0.03466797,0.08642578,1.019043,1.610687,1.206107,9.694656
-0.2495117,0.1157227,0.7973633,-14.70992,3.78626,0.351145
-0.2875977,0.05419922,1.015625,-14.16031,-15.45038,25.30534
-0.01220703,-0.1494141,0.9858398,-13.30534,5.267175,69.10688
-0.2026367,-0.01464844,0.8740234,-18.25191,3.824427,63.61069
-0.3227539,0.1381836,1.132324,19.52672,12.1145,26.80153
-0.1704102,0.1323242,0.7871094,-9.412213,11.1145,24.62595
-0.1606445,0.04638672,0.9482422,-30.29008,-4.328244,25.09924
-0.01513672,0.05712891,1.097168,-19.14504,-17.81679,64.83206
-0.1762695,-0.0078125,0.8027344,-13.72519,10.0229,35.16031
-0.2895508,0.109375,0.9663086,5.557252,19.60305,-5.40458
-0.1552734,0.06835938,0.8662109,-27.06107,-9.885496,-0.351145
-0.2324219,0.02636719,0.840332,-18.16031,-5.80916,2.282443
-0.2050781,-0.09716797,1.105957,-21.08397,-21.45802,24.62595
-0.15625,-0.02148438,0.887207,-1.312977,8.59542,29.31298
-0.2270508,-0.02880859,0.9721681,8.496183,17.9771,-4.503817
-0.1860352,0.09863281,0.796875,14.25191,-3.328244,-20.22137
-0.2089844,0.05175781,0.8608398,-17,-4.08397,-0.5343512
-0.1933594,-0.144043,1.089355,-23.21374,-23.83969,4.839694
-0.1010742,-0.1220703,0.90625,2.091603,-0.3358779,28.33588
-0.2075195,-0.07177734,0.9863281,-9.648855,5.167939,-0.7862596
-0.1025391,-0.02148438,0.9448242,-1.541985,-5.450382,-29.13741
-0.1992188,-0.01464844,0.7963867,6.839694,2.21374,-19.0229
-0.1601563,-0.06298828,1.050293,-6.091603,-3.847328,-3.610687
-0.08593751,-0.07128906,0.9072266,4.580153,11,12.44275
-0.1157227,-0.05566406,0.8911133,2.961832,6.022901,-12.31298
-0.1542969,-0.01269531,0.9311523,24.64122,-7.10687,-28.33588
-0.1811523,0.01855469,0.8994141,-6.061068,3.908397,-22.49618
-0.2280273,-0.06542969,1.079102,-9.748092,0.1679389,19.76336
-0.09521483,-0.03564453,0.8427734,-6.320611,-0.5572519,18.06107
-0.1938477,-0.02783203,0.9521484,-0.648855,10.12977,-0.5877862
-0.1967773,0.1489258,0.8803711,3.137405,-5.137404,-27.54962
-0.1948242,0.04003906,0.8554688,6.526718,-4.534351,-2.931298
-0.2182617,-0.04101563,1.088379,-21.34351,-4.740458,19.28244
-0.1000977,-0.03076172,0.8515625,-12.98473,2.610687,42.14504
-0.168457,0.03076172,1.000977,9.541985,18.46565,10.43511
-0.246582,0.03417969,0.9003907,-33.45802,4.61832,42.75573
-0.1147461,-0.002929688,0.9482422,-18.13741,3.572519,69.83969
0.001464844,-0.2382813,1.025391,-55.82443,-7.572519,112.7557
-0.02197266,-0.1665039,0.9882813,-35.38931,-10.68702,135.7557
-0.1044922,-0.09863281,0.9848633,-2.610687,10.26718,82.0458
-0.1235352,0.04736328,0.90625,-16.24427,-0.3206107,52.75573
-0.2001953,0.07470703,0.8530273,-3.389313,7.732825,66.19084
-0.168457,0.02148438,1.006836,-27.57252,3.458015,25.99237
-0.1191406,-0.03759766,0.9223633,-20.24427,-1.992366,29.58779
-0.1704102,-0.08007813,0.9360352,12.74809,18.51908,22.15267
-0.1757813,-0.02050781,1.028809,7.938932,-13.00763,-8.244275
-0.234375,0.01611328,0.8447266,-10.96183,6.465649,-29.35878
-0.2421875,0.06787109,0.9990234,-25.53435,-3.633588,6.977099
-0.09033203,-0.09179688,0.9384766,-6.099236,0.5343512,35.98473
-0.2290039,0.05126953,0.9736328,24.76336,16.01527,3.961832
-0.07568359,0.171875,0.8256836,-1.969466,-7.725191,-27.51908
-0.206543,0.1230469,0.8115234,-12.37405,-3.129771,-22.36641
-0.1523438,-0.01708984,1.126465,-17.40458,-4.832061,5.633588
-0.1352539,0.001464844,0.8964844,7.351145,11.51145,34.41221
-0.1796875,0.08349609,0.9731445,-1.557252,6.267175,8.480916
-0.02441406,0.08593751,0.8989258,-1.343511,-3.656489,-18.0229
-0.2553711,0.006347656,0.8007813,-13.20611,-8.175572,-11.33588
-0.3115234,-0.009277344,1.102539,-20.71756,-11.55725,4.80916
-0.1123047,-0.06054688,0.8569336,-6.145038,4.007634,33.58015
-0.237793,-0.046875,0.9433594,11.01527,4.534351,4.854962
-0.2851563,-0.08398438,1.036621,6.503817,-11.30534,-17.0458
-0.2255859,-0.01611328,0.8789063,5.89313,-8.244275,-16
-0.2099609,0.05664063,1.069336,-12.27481,8.969465,-0.2442748
-0.1416016,0.01074219,0.9077148,-4.503817,3.80916,-1.870229
-0.2036133,0.006835938,0.8769531,-6.564886,-3.10687,-12.37405
-0.1835938,0.005371094,1.001953,11.87023,-10.84733,-42.38168
-0.1723633,0.09619141,0.8217773,-6.564886,-1.496183,-41.50382
-0.2504883,0.005371094,0.9707031,-12.1374,-1.801527,-5.961832
-0.09423828,-0.05859375,0.9790039,-11.70992,-1.671756,4.328244
-0.1704102,-0.03076172,0.8447266,4.870229,9.656487,-5.656488
-0.2895508,0.06640625,0.9414063,0.1603054,-21.12977,-52.55725
-0.1542969,0.05224609,0.8261719,-0.259542,-13.56489,-49.82443
-0.2314453,0.0234375,0.996582,-12.31298,-1.374046,-13.12977
-0.04492188,0.01757812,0.9541016,-3.641221,-0.4198473,3.633588
-0.1601563,-0.05078125,0.8491211,2.694656,9.80916,-1.320611
-0.2675781,0.1503906,1.026855,0.3358779,4.938932,-29.87786
-0.1635742,0.01074219,0.8061523,0.1145038,-8.175572,-46.72519
-0.1826172,0.01757812,0.9799805,-6.503817,-6.717557,-4.450382
-0.02880859,0.009765625,0.9453125,-17.12977,2.763359,13.29008
-0.2041016,-0.00390625,0.828125,14.0229,7.183206,2.29771
-0.2353516,0.09179688,1.018555,-3.480916,-15.24428,-48.92366
-0.06347656,0.1235352,0.8500977,21.32825,4.435114,-63.65649
-0.1435547,0.06689453,0.9589844,-28.65649,4.519084,-35.25191
-0.05957031,0.04736328,0.9375001,4.694656,0.9770992,-13.48855
-0.1040039,0.0078125,0.8676758,4.603054,5.282443,-52.03817
-0.04492188,0.1074219,0.9887695,31.75573,6.580153,-114.8244
-0.05273438,0.1865234,0.8911133,34.69466,-13.71756,-113.7328
-0.1274414,0.07470703,0.918457,-8.198473,-5.770992,-91.29771
-0.105957,0.04589844,0.9902344,3.435114,-2.503817,-36.20611
-0.08105469,-0.07958984,0.8803711,-8.687023,9.61832,-31.22137
-0.1210938,-0.015625,1.025879,27.9771,11.74809,-51.9542
-0.1401367,0.1679688,0.8251953,-4.099236,-8.755725,-68.70992
-0.1743164,0.07128906,0.8510742,-0.03816794,-1.114504,-42.47328
-0.1464844,-0.03125,1.129883,-42.32061,-4.59542,-8.969465
-0.05908203,-0.09667969,0.90625,5.374046,14.06107,16.64886
-0.1210938,-0.03857422,0.9384766,22.77099,12.32824,-25.55725
-0.05761719,-0.01367188,0.9082031,10.48855,2.427481,-33.24427
-0.1796875,-0.02294922,0.8481445,-6.587786,3.290076,-12.74809
-0.1445313,-0.1318359,1.018066,-21.57252,-1.778626,15.52672
-0.08642578,-0.1708984,0.8950195,-2.908397,2.419847,52.87786
-0.1689453,-0.1220703,0.9824219,16.9542,18.45038,35.9313
-0.1733398,0.07958984,0.7885742,-0.6793893,1.29771,5.396946
-0.2587891,0.009277344,0.7861328,-14.1374,2.129771,2.374046
-0.1279297,-0.1323242,1.052734,-8.580153,-11.89313,40.55725
-0.07519531,-0.1826172,0.9384766,-8.458015,-3.374046,57.61069
-0.1435547,-0.06884766,0.9350587,6.351145,13.63359,28.79389
-0.08837891,-0.003417969,0.9194336,11.8626,6.030534,15.18321
-0.1962891,0.02685547,0.8251953,-14.29771,2.625954,22.75573
-0.1962891,-0.04833984,1.030762,-20.05343,-4.503817,19.51145
-0.1425781,-0.06201172,0.8500977,-1.91603,3.946565,40.84733
-0.199707,-0.04003906,0.9453125,9.267176,11.29008,6.267175
-0.1855469,0.1669922,0.8139648,18.16031,-12.87786,-28.08397
-0.1889648,-0.015625,0.8901367,-14.71756,-6.473282,-16.78626
-0.05664063,-0.09521483,1.02002,-9.961832,-8.961832,40.62595
-0.1308594,-0.06005859,0.8505859,-6.923664,-4.725191,17.44275
-0.1425781,0.04345703,1.05957,4,21.63359,-23.48092
-0.137207,-0.06005859,0.9008789,-19.92366,-21.13741,-28.19847
-0.1831055,-0.00390625,0.9580078,-5.244275,0.4427481,-3.778626
-0.03173828,-0.04003906,1.012695,-8.091603,-12.10687,37.35115
